period,period_start,period_end,snapshots_used,snapshots_expected,has_gaps,dex,pool_name,pool_address,avg_tvl_usd,total_volume_usd,avg_apr_7d,avg_reserve_0,avg_reserve_1,avg_total_share,snapshot_count
2026-epoch-188,2026-05-25,2026-05-31,7,7,false,skeletonswap,"LUNA-USDt",terra1wymgwg90ry2w04avy899ucmuuak7w8n3xw2msmw2jf9rfugre0ssenx4hn,6345.43,0.00,0.0000,51921270669,3181852356,11596535545,7
2026-epoch-188,2026-05-25,2026-05-31,7,7,false,skeletonswap,"LUNA-SOLID",terra18fved7svlqq9q9h23cg4uw97lllmg7fa03psevczy20ayhdwrm3sznjeh5,87.15,0.00,0.0000,714198867,40676369,163695513,7
2026-epoch-188,2026-05-25,2026-05-31,7,7,false,skeletonswap,"LUNA-ASTRO",terra1hvntefafgn05llkqyl6uxx6j0jjwmqjtxqdrwdm43s9tkzx7xkfqkcl7h6,2.10,0.00,0.0000,17952714,995692829,130473177,7
2026-epoch-188,2026-05-25,2026-05-31,7,7,false,skeletonswap,"LUNA-ROAR",terra126w5m24usxydxn0tjqd73k8uw06r42wttahf9t0cjyhmljlqhrdsjucx45,100.03,0.00,0.0000,825071875,202567384698403,392377159380,7
2026-epoch-188,2026-05-25,2026-05-31,7,7,false,skeletonswap,"LUNA-stLUNA",terra12exvyhctk6ggqvzj2tlhsv769llctntf5zdj9erz6q2uq4h8hn8q5k5xpg,1.91,0.00,0.0000,15316062,8680048,11433944,7
2026-epoch-188,2026-05-25,2026-05-31,7,7,false,skeletonswap,"LUNA-SWTH",terra1nll8xy7m2dyac3sww2tg7dqj8s0mlak68drgtzd9gh4yvnvpplhsn3sxnv,1.09,0.00,0.0000,9291139,169048316119,1240170883,7
2026-epoch-188,2026-05-25,2026-05-31,7,7,false,skeletonswap,"USDC-SOLID",terra1wje8lj3372njwuw8t4scmyp94t5pyxxh89tsnkrfyxghqh6aunzqz4a9k3,434.75,0.00,0.0000,217657800,202694973,205346421,7
2026-epoch-188,2026-05-25,2026-05-31,7,7,false,skeletonswap,"LUNA-wstETH",terra12hs75vlyd38zjvhegsqzr8uvz2r764fdy8mhqw0qg0s2mv858yvstwmsf8,10283.69,0.00,0.0000,83992926935,2054027577681430784,399141787779804,7
2026-epoch-188,2026-05-25,2026-05-31,7,7,false,skeletonswap,"USDC-USDt",terra178ca7z2w6346wlkmxwpw80s2a5fmas9q28xlzegkt4c4rdam67aql5fgxj,88714.43,0.00,0.0000,42326263530,46463982440,88579965569,7
2026-epoch-188,2026-05-25,2026-05-31,7,7,false,skeletonswap,"LUNA-INJ",terra1q2gd6kc7nt8xct94chrlsqtpxfs9rve0j76lquce624y5zp85cdseshh85,769.33,0.00,0.0000,6310403046,64576962949044813824,615520619297008,7
2026-epoch-188,2026-05-25,2026-05-31,7,7,false,skeletonswap,"LUNA-wBNB",terra1m5juz238n27dd24d9e3kacmqax8gu7j5ee9hhfczpl52f3n7adaqudk2c9,0.00,0.00,0.0000,7605,140,1005,7
2026-epoch-188,2026-05-25,2026-05-31,7,7,false,skeletonswap,"LUNA-wSOL",terra12u7a9wkjqrkhxjcxx70uhfx8y49j4lclfnet2smw9agpnrv9chps27n9mh,0.00,0.00,0.0000,102197312,23610750,47616649,0
2026-epoch-188,2026-05-25,2026-05-31,7,7,false,skeletonswap,"ATOM-dATOM",terra1aa8nurhuk7rwedhjyzptggypuxd3y66qp4nsx6ph240g37esdm7qyheqkd,0.00,0.00,0.0000,815458588,583201851,682653513,0
2026-epoch-188,2026-05-25,2026-05-31,7,7,false,skeletonswap,"SWTH-rSWTH",terra1nezkc3lxdxv26hqwy44jr7j9typtk39pns254ev52s9guqc2zsyqx7hvc9,0.00,0.00,0.0000,1019,982,1000,0
2026-epoch-188,2026-05-25,2026-05-31,7,7,false,skeletonswap,"wBTC.osmo-wBTC.axl",terra13ywdferm4jtcperal9png3cvhtmar5se9nu4r49k7vujrakwy9zqa3rhwe,16132.69,0.00,0.0000,10194657,11532872,9915317,7
2026-epoch-188,2026-05-25,2026-05-31,7,7,false,skeletonswap,"LUNA-arbLUNA",terra1wttdzwa6pdegtrdjdw49y0pd3dd8qd3cqn89j6t9v978lx05rr8sew5jyq,1497.86,0.00,0.0000,12199080203,4228457241,7142199009,7
2026-epoch-188,2026-05-25,2026-05-31,7,7,false,skeletonswap,"LUNA-EURe",terra1gny66hmejvrkra39cn7r8f7y7yg06hy3cv2xehpxraqfgjtdtpnqjtmu53,3088.60,0.00,0.0000,25303095353,1325208256,5524014379,7
2026-epoch-188,2026-05-25,2026-05-31,7,7,false,skeletonswap,"USDC-EURe",terra1t9uvn05g0hdlx2nnqug3lt3pkla4sfdj0n0xnd66kmwvyt25y65sk37cej,3945.32,0.00,0.0000,1975786495,1690079920,1807954599,7
2026-epoch-188,2026-05-25,2026-05-31,7,7,false,skeletonswap,"CAPA-LUNA",terra15rzp38yq2cqy2jnewc9vgzqguf3t2q0gqpv9evg8tckrtqp8x44qezhthc,537.63,0.00,0.0000,173718767745,4396430796,27035837097,7
2026-epoch-188,2026-05-25,2026-05-31,7,7,false,skeletonswap,"ATOM-stATOM",terra1c439uc3qdlfuqncxae7l07nsdgjtu45g98yhn5ydjn2866nsw3ws0e0vte,0.03,0.00,0.0000,6125,4159,5041,7
2026-epoch-188,2026-05-25,2026-05-31,7,7,false,skeletonswap,"wETH-wstETH",terra12252e02w0k5yv9mryctth4j3y2sdas0xremw0jznzwal5v3xeqjst7q537,81.19,0.00,0.0000,2158772,14852276437534606,178388360888,7
2026-epoch-188,2026-05-25,2026-05-31,7,7,false,skeletonswap,"wKWEEN-LUNA",terra12zxl99upqdyee3u7gungesaswuv3mt2e340ll5wa4kyqnj9a6ugsl7fy8c,0.00,0.00,0.0000,21100925265,191140285,1976621377,0
