period,period_start,period_end,snapshots_used,snapshots_expected,has_gaps,dex,pool_name,pool_address,bucket,epoch,avg_liquidity_usd,total_volume_usd,liq_points,vol_points,tier,deprecated
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,LUNA-INJ,terra10m23jmgtx0lvc6v5gffdmcutlmrgy9pnf8wun4mxft2xd3dnqdvsv392j5,bluechip,195,25158.98,766.09,10,10,bucket-direct,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,LUNA-PAXG,terra1xgdyzzhs2v2ne3us2kyj5ry47fwc7uk44k035dyyygq42xechwwqlddmcr,bluechip,195,23772.75,241.35,10,10,bucket-direct,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,LUNA-ROAR,terra189v2ewgfx5wdhje6geefdtxefeemujplk8qw2wx3x5hdswn95l8qf4n2r0,project,195,29296.95,20.39,10,10,bucket-direct,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,LUNA-SOLID,terra1e45ctmel6t5m9vdgxv3zxh3ecflkfcd6mr42sluzrqnhveqmy3fss338s7,stable,195,20522.16,192.27,10,10,bucket-direct,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,LUNA-arbLUNA,terra1p9lcjw8knxhtv2pyr9wa8e2ushjnjllljvsuu9cugv7trqynjzasz4x52j,single,195,20028.20,47.93,10,10,bucket-direct,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,LUNA-USDT,terra1aategw0787y4fyunmwdvdqraxfc8jtxykyed2skx3p5fd3lkgkmsqry7pz,stable,195,19574.76,127.33,10,9,bucket-direct,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,LUNA-ASTRO,terra1nwepezm3mghyxm7fjfhfr2d4jwqzndtncf9tclgunqfcwhe52mpq4sxaqr,project,195,7744.08,741.25,10,10,bucket-direct,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,LUNA-arbLUNA,terra16nfwldn9j5xhry2y78gvm3x4vte8vu77zr3ctlan79w5f5aheawqnz7a4f,single,195,0.00,46.16,0,10,no-data,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,ATOM-dATOM,terra1a0h6vrzkztjystg8sd949qyrc6mw9gzxk2870cr2mukg53uzgvqs46qul9,single,195,0.00,137.34,0,10,no-data,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,LUNA-stLUNA,terra1re0yj0j6e9v2szg7kp02ut6u8jjea586t6pnpq6628wl36fphtpqwt6l7p,project,195,5105.49,7.41,10,1,bucket-direct,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,LUNA-bLUNA,terra1h32epkd72x7st0wk49z35qlpsxf26pw4ydacs8acq6uka7hgshmq7z7vl9,project,195,0.00,10.32,0,2,no-data,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,wstETH-WETH.axl,terra1yga5eepqnpg77gaj59uqfkm2qtllvpq642cmx5gj5lzjf5v88wzs2srzp7,single,195,0.00,0.00,0,0,no-data,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,LUNA-WBTC.axl,terra1afkvgc0mxfqakqlaqpxdgy58n79x4r239q3tucxmrsqvqk7ce3ksnctxfu,bluechip,195,0.00,1.72,0,8,no-data,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,ATOM-stATOM,terra1f9vmtntpjmkyhkxtlc49jcq6cv8rfz0kr06zv6efdtdgae4m9y9qlzm36t,single,195,0.00,1.67,0,1,no-data,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,LUNA-SWTH,terra1crlsemxx6yjpeq3am9dzccln0dykusm685ecxscuyny7u596elqqj6xd9z,project,195,0.00,3.00,0,5,no-data,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,LUNA-wBNB.axl,terra10clh64cpvjjen8f24qz2046d24s79w2ev2dyd9ke29wmqdqp4yjs3cyk0y,bluechip,195,0.00,0.00,0,0,no-data,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,WBTC.axl-WBTC.osmo,terra1mps5z5gt2c2akwcp86mq0zhw66kdugtc3selcyradtje0vp0z49sfrk8jx,single,195,0.00,1.35,0,6,no-data,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,SWTH-rSWTH,terra1rzw2egugtjhxz2x58z55kwldm96fzck8qsf9srf5v0uehf64a2asjsak68,single,195,0.00,0.00,0,0,no-data,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,LUNA-wSOL.wh,terra16zzqwekwsqn4zlsyu4vhjr52ee2hdvppjcr8h22qznjadaazzdgsvd905d,bluechip,195,0.00,0.16,0,1,no-data,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,LUNA-wstETH,terra1u0sp5gaw9amfa8vsaaqvvjpqqdyz4eeslzdjsgaq40afctpx7f6s6augj2,bluechip,195,0.00,0.26,0,4,no-data,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,LUNA-WBTC,terra1p996av7ftzj973swd4yt2er2sn3v9y5j9qfxz67gatnrpf8lfgwsel8hcg,bluechip,195,0.00,0.31,0,3,no-data,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,LUNA-wBNB.wh,terra1v3xmc8nn8h8e7z55d80a72g4rgz6mrxyasxq089k8n6m40xldlksf2w5x8,bluechip,195,0.00,0.15,0,1,no-data,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,WHALE-ampWHALE,terra129hvq9mgqtye4kg0cfmv9z6sq5f7sgpmrspr72968xx20gx4t2rqvpue0z,single,195,0.00,0.00,0,0,no-data,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,WHALE-bWHALE,terra18hhsyrjac6hud4tc9q05s8em35utm6jndswhw5v56lh5ld37ml6secl2rd,single,195,0.00,0.00,0,0,no-data,false
2026-epoch-195,2026-07-20,2026-07-26,19,36,true,astroport,LUNA-WHALE,terra1a6d0lcvfzyllulaaazzg5j70yn4m3e2t90shtlxsr3fwhcg34g2sgwfr75,project,195,0.00,0.00,0,0,no-data,false
